uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooVolumePerBottle,zooSubsampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
d1b915f2-0914-4779-af48-405b7c5f07a9,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,CONSP8,Y,Conochiloides sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"","",N,0.125,0.2,0.157,0.094,17,fine,370,1,5644,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
d71926ac-7db7-46d3-9930-3184aa20da2c,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,SYNSP8,Y,Synchaeta sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"","",N,0.125,0.2,0.144,,33,fine,370,1,10956,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
98af62f2-8528-42aa-9291-652e58c5b4ae,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,HOLGIB,Y,Holopedium gibberum,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Ctenopoda,,Holopediidae,,"","",N,0.35,0.5,0.425,,2,coarse,370,1,664,N,condition OK,Y,,Dodson et al 2010,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
95bffd82-8a36-4c4b-ba14-4523583c8a55,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,COLSP12,Y,Collotheca sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Collothecaceae,"",,Collothecidae,,"","",N,0.01,0.01,0.01,0.05,2,fine,240,12,40,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
14f3e692-cd55-419b-959e-18f0f132c70d,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,KELLON,Y,Kellicottia longispina,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"","",N,0.15,0.15,0.15,,13,fine,240,12,260,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
13fe63ae-f027-4fc6-807e-e98c5c4f13d9,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,BOSLON,Y,Bosmina longirostris,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Bosminidae,,Bosmina,"",N,0.25,0.25,0.25,,3,coarse,240,12,60,N,condition OK,Y,,Dodson et al 2010,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
360f1ebb-e672-4cc4-b3f9-fb8ec14db030,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,COPSP,Y,Copepoda sp.,"",subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,"","",Y,0.125,0.3,0.185,,21,coarse,370,1,6972,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
9bec682e-1c43-47ec-b6d1-226d6b076219,D05,CRAM,CRAM.AOS.littoral2,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.2,A00000076023,,,CONUNI,Y,Conochilus unicornis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"","",N,0.075,0.075,0.075,0.05,19,fine,220,6,760,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
47c72ba2-1adf-48f5-83a0-f418c79023b1,D05,CRAM,CRAM.AOS.littoral2,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.2,A00000076023,,,KELLON,Y,Kellicottia longispina,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"","",N,0.15,0.15,0.15,,4,fine,220,6,160,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
0e2ecda0-482f-40c5-828d-cea2f6ab440a,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,CALSP1,Y,Calanoida sp.,copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,"",,"","",N,0.4,0.575,0.462,,19,coarse,240,12,380,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
6e3e0b1c-7d10-48e4-9687-2c095bde681c,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,SYNSP8,Y,Synchaeta sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"","",N,0.15,0.225,0.188,,2,fine,240,12,40,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
6d769d10-2fd4-4b9e-af12-189cd8f122fa,D05,CRAM,CRAM.AOS.littoral2,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.2,A00000076023,,,CONSP8,Y,Conochiloides sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"","",N,0.125,0.2,0.156,0.093,34,fine,220,6,1360,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
cf0cc1f2-05c1-45ec-82c7-67147c19d833,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,CONSP8,Y,Conochiloides sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"","",N,0.15,0.25,0.178,0.103,30,fine,240,12,600,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
9916f545-4c93-4397-b6d9-8217df3bad46,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,POLSP20,Y,Polyarthra sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"","",N,0.075,0.1,0.098,,20,fine,370,1,6640,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
edb624a6-d3b3-41a5-8279-345fea029462,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,KERTES,Y,Keratella testudo,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"","",N,0.1,0.1,0.1,,2,fine,240,12,40,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
26f65846-1c68-4bb7-b7fc-bd058ed3078b,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,COLSP12,Y,Collotheca sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Collothecaceae,"",,Collothecidae,,"","",N,0.01,0.01,0.01,0.05,2,fine,370,1,664,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
610bc5c0-3c19-4d39-ae46-50ce177034c4,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,"","",N,0.075,0.1,0.079,,14,fine,240,12,280,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
ce1d26f3-6f4b-48ba-93e1-577ee7798675,D05,CRAM,CRAM.AOS.littoral2,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.2,A00000076023,,,SYNSP8,Y,Synchaeta sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"","",N,0.15,0.2,0.175,,6,fine,220,6,240,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
029371ba-7783-46b2-948f-5ce39c2a2956,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,MESEDA,Y,Mesocyclops edax,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,"","",N,1.175,1.175,1.175,,1,coarse,370,1,332,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
3f2e76f0-0a2a-4dbe-bba7-7fae80443dfc,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,LEPMIN,Y,Leptodiaptomus minutus,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,"","",N,0.95,1.15,1.008,,6,coarse,370,1,1992,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
2fadc941-fce6-4934-b7b1-b4f263cb282c,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,ASPPRI,Y,Asplanchna priodonta,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Asplanchnidae,,"","",N,0.5,0.5,0.5,,1,fine,370,1,332,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
e800131a-e139-40fa-af4e-6efc6219bb1d,D05,CRAM,CRAM.AOS.littoral1,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.SCHINDLER.3,A00000076025,,,CONUNI,Y,Conochilus unicornis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"","",N,0.075,0.075,0.075,0.05,41,fine,240,12,820,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
f83bbf45-d320-44aa-a1ee-b7825678f8c2,D05,CRAM,CRAM.AOS.buoy.c0,2019-05-08T15:35Z,2019-09-08,CRAM.20190508.TOWNET.1,A00000076024,,,BDESP,Y,Bdelloidea sp.,"",subclass,Rotifera,"",Bdelloidea,,Bdelloidea,"","","","",,"",,"","",N,0.125,0.15,0.138,,2,fine,370,1,664,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,,,,20231227T193701Z,RELEASE-2024
277851c0-0979-4603-a2f3-b8433f9588af,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.2,A00000076593,,,POLSP20,Y,Polyarthra sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"",,N,0.1,0.125,0.103,,73,fine,350,9,2920,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
dbcd3d67-72ef-4464-912a-3c02e439fbfe,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.3,A00000076591,,,TRISP31,Y,Trichocerca sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Trichocercidae,,"",,N,0.275,0.35,0.309,0.075,51,fine,400,10,2040,N,"damaged, affecting taxonomy",Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
e2417148-1435-4148-b858-6c1459c7e21b,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,DIASP10,Y,Diaphanosoma sp.,"",genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Ctenopoda,,Sididae,,"",,N,0.55,0.55,0.55,,1,coarse,330,0,840,N,condition OK,Y,,Dodson et al 2010,Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
5c70be0e-694e-4b9b-b808-c38891a50d8a,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.3,A00000076591,,,CONUNI,Y,Conochilus unicornis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"",,N,0.075,0.075,0.075,0.05,19,fine,400,10,760,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
2428c26d-032c-4ab5-99f0-eb150e1f020b,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.3,A00000076591,,,COPSP,Y,Copepoda sp.,"",subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,"",,Y,0.125,0.175,0.141,,8,coarse,400,10,320,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
cd32ee76-f954-4148-8881-f12833590a06,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,KELLON,Y,Kellicottia longispina,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,N,0.15,0.15,0.15,,27,fine,330,0,22680,N,condition OK,Y,,Stemberger 1979,Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
3f3d37a5-1426-4518-ba7c-d5cb9420d1ab,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,COPSP,Y,Copepoda sp.,"",subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,"",,Y,0.1,0.2,0.144,,4,coarse,330,0,3360,N,condition OK,Y,,"Reid and Williamson, 2010",Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
99296a7d-d18a-4bd8-8445-78330a7e73ea,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,"",,N,0.075,0.075,0.075,,1,fine,330,0,840,N,condition OK,Y,,Stemberger 1979,Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
fb022e44-fad1-41c6-bf47-2d4d227324ff,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.2,A00000076593,,,PLOSP1,Y,Ploesoma sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"",,N,0.1,0.1,0.1,,2,fine,350,9,80,N,"damaged, affecting taxonomy",Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
ed25924d-7b71-48e2-b7e4-23c52f46d223,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.3,A00000076591,,,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,"",,N,0.075,0.075,0.075,,2,fine,400,10,80,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
377949f2-0fc6-4ef3-8ba3-08592833fd47,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,HOLGIB,Y,Holopedium gibberum,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Ctenopoda,,Holopediidae,,"",,N,0.55,0.55,0.55,,1,coarse,330,0,840,N,condition OK,Y,,Dodson et al 2010,Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
86036016-0b8b-489a-80a8-95c7cfb2d9c4,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.2,A00000076593,,,COPSP,Y,Copepoda sp.,"",subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,"",,Y,0.1,0.225,0.163,,2,coarse,350,9,80,N,condition OK,Y,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
94f9acb2-d6fe-48d3-8a5a-4aa7c6fa9536,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,CYCSP1,Y,Cyclopidae sp.,"",family,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,"",,N,0.8,0.8,0.8,,1,coarse,330,0,840,N,"damaged, affecting taxonomy",Y,,"Dana, 1846",Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
b48a0955-e996-4dba-b783-c530265c9b03,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.3,A00000076591,,,KERTAU,Y,Keratella taurocephala,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,N,0.15,0.175,0.171,,249,fine,400,10,9960,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
e39827d1-133d-4a7c-b9bf-b889b22a67bd,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.3,A00000076591,,,ASCECA,Y,Ascomorpha ecaudis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,"",,N,0.075,0.075,0.075,,2,fine,400,10,80,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
69397dae-7f10-4a1c-bee4-79403de253eb,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.2,A00000076593,,,CONUNI,Y,Conochilus unicornis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"",,N,0.075,0.075,0.075,0.05,10,fine,350,9,400,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
f7ef8408-2d4a-413c-83fe-b3ad4c3517bb,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.2,A00000076593,,,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,"",,N,0.075,0.075,0.075,,3,fine,350,9,120,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
ca6923ab-09d0-4ff1-9323-9802b2a0908f,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.2,A00000076593,,,KERCOC,Y,Keratella cochlearis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,N,0.125,0.15,0.142,,3,fine,350,9,120,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
bdf742eb-f7c3-4d4a-a449-1b31263591c2,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.2,A00000076593,,,KERTAU,Y,Keratella taurocephala,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,N,0.15,0.175,0.171,,77,fine,350,9,3080,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
5702ccdc-d302-4f98-b44c-0da27defb895,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,POLSP20,Y,Polyarthra sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"",,N,0.1,0.1,0.1,,45,fine,330,0,37800,N,condition OK,Y,,Stemberger 1979,Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
2ae2cfd2-3c3e-4a90-8676-54e7550bdc62,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,CONSP8,Y,Conochiloides sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Conochilidae,,"",,N,0.1,0.15,0.114,0.075,39,fine,330,0,32760,N,condition OK,Y,,Stemberger 1979,Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
e7c5486a-8855-45f9-8ed4-e02fd29a7c0e,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,COLSP12,Y,Collotheca sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Collothecaceae,"",,Collothecidae,,"",,N,,,,0.05,1,fine,330,0,840,N,other (specified in remarks),Y,,Stemberger 1979,Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,Only width measured,,,20231227T173707Z,RELEASE-2024
783ba1b7-5ee7-4b68-bc3c-a1914a47f8f6,D05,CRAM,CRAM.AOS.buoy.c1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.TOWNET.1,A00000076594,,,PLOLEN,Y,Ploesoma lenticulare,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"",,N,0.1,0.1,0.1,,2,fine,330,0,1680,N,condition OK,Y,,Stemberger 1979,Y,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
2cb36a7c-12f5-472d-a621-b3f40a4c4382,D05,CRAM,CRAM.AOS.littoral1,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.2,A00000076593,,,SYNSP8,Y,Synchaeta sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,"",,N,0.125,0.15,0.144,,8,fine,350,9,320,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
fa7c965c-7a45-400f-b63c-6bf2cbf2cfbe,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.3,A00000076591,,,BOSLON,Y,Bosmina longirostris,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Bosminidae,,Bosmina,,N,0.2,0.2,0.2,,2,coarse,400,10,80,N,condition OK,Y,,Dodson et al 2010,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
828336d4-755a-4b15-833d-0ab6c64a36cb,D05,CRAM,CRAM.AOS.littoral2,2019-07-11T15:01Z,2019-10-27,CRAM.20190711.SCHINDLER.3,A00000076591,,,KERCRA,Y,Keratella crassa,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,"",,N,0.15,0.175,0.169,,27,fine,400,10,1080,N,condition OK,Y,,Stemberger 1979,N,EcoAnalysts Inc.,EcoAnalysts,K. Schnake,"",,,20231227T173707Z,RELEASE-2024
