uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF,publicationDate,release
80109ade-7a7a-4b4e-b51c-9aaf5d6c5203,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2016-04-21T17:00Z,2016-04-21T17:00Z,PRLA.20160421,1,PRLA.20160421.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,jeldridge@neoninc.org,mzopfi@field-ops.org,legacyData,20231227T014953Z,RELEASE-2024
979a4b21-6ded-42b5-ada6-e7568c8be6e9,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2016-04-21T17:00Z,2016-04-21T17:00Z,PRLA.20160421,1,PRLA.20160421.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,jeldridge@neoninc.org,mzopfi@field-ops.org,legacyData,20231227T014953Z,RELEASE-2024
a2a58e71-b1ce-43f6-8a94-d4d7c02f8bbf,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2016-04-21T17:00Z,2016-04-21T17:00Z,PRLA.20160421,1,PRLA.20160421.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.6,2.7,,jeldridge@neoninc.org,mzopfi@field-ops.org,legacyData,20231227T014953Z,RELEASE-2024
8a56e7b8-ddd3-4ce9-9f2e-d47028158c3c,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2016-07-18T17:00Z,2016-07-18T17:00Z,PRLA.20160718,2,PRLA.20160718.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.7,,,jeldridge@neoninc.org,mzopfi@neoninc.org,legacyData,20231227T012932Z,RELEASE-2024
478c8970-7402-4a5e-a6d9-3b7785ec7b63,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2016-07-18T17:00Z,2016-07-18T17:00Z,PRLA.20160718,2,PRLA.20160718.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,jeldridge@neoninc.org,mzopfi@neoninc.org,legacyData,20231227T012932Z,RELEASE-2024
d6cd3001-817b-4a79-93ab-99a446eed39d,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2016-07-18T17:00Z,2016-07-18T17:00Z,PRLA.20160718,2,PRLA.20160718.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.6,2.7,,jeldridge@neoninc.org,mzopfi@neoninc.org,legacyData,20231227T012932Z,RELEASE-2024
c7df05c3-cd83-4c92-aa1d-399011a534fd,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2016-09-14T17:00Z,2016-09-14T17:00Z,PRLA.20160914,3,PRLA.20160914.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,totto@neoninc.org,mzopfi@neoninc.org,legacyData,20231227T010354Z,RELEASE-2024
38f003b0-4b55-4273-901c-e694d3632a6d,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2016-09-14T17:00Z,2016-09-14T17:00Z,PRLA.20160914,3,PRLA.20160914.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,totto@neoninc.org,mzopfi@neoninc.org,legacyData,20231227T010354Z,RELEASE-2024
f2e06cb5-c491-4398-b954-1242014b231b,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2016-09-14T17:00Z,2016-09-14T17:00Z,PRLA.20160914,3,PRLA.20160914.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.6,2.6,,totto@neoninc.org,mzopfi@neoninc.org,legacyData,20231227T010354Z,RELEASE-2024
c637a4c7-33b6-4e11-bb12-5281d1da5c83,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2017-04-17T17:00Z,2017-04-17T17:00Z,PRLA.20170417,1,PRLA.20170417.SCHINDLER.2,,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,rhowell@field-ops.org,jeldridge@neoninc.org,legacyData,20231227T032444Z,RELEASE-2024
c7f29686-8405-403c-bf0e-211ff7d66eec,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2017-04-17T17:00Z,2017-04-17T17:00Z,PRLA.20170417,1,PRLA.20170417.SCHINDLER.3,,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,3,36,0.5,1.6,2.7,,rhowell@field-ops.org,jeldridge@neoninc.org,legacyData,20231227T032444Z,RELEASE-2024
298c2d1b-854b-46d5-8e11-1b3cd4d88ca0,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2017-04-17T17:00Z,2017-04-17T17:00Z,PRLA.20170417,1,PRLA.20170417.SCHINDLER.1,,,NEON.DOC.001194vF,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,rhowell@field-ops.org,jeldridge@neoninc.org,legacyData,20231227T032444Z,RELEASE-2024
90c6568c-12eb-4d1e-8967-54308735f944,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2017-07-10T14:56Z,2017-07-10T14:56Z,PRLA.20170710,2,PRLA.20170710.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.5,,1.0m depth.,totto@neoninc.org,rhowell@battelleecology.org,,20231227T033743Z,RELEASE-2024
1005396a-0927-4c9a-b932-25d1add2477f,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2017-07-10T14:56Z,2017-07-10T14:56Z,PRLA.20170710,2,PRLA.20170710.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,"",totto@neoninc.org,rhowell@battelleecology.org,,20231227T033743Z,RELEASE-2024
ab68dc5a-e035-4cb3-9e14-8a5ecaffa139,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2017-07-10T14:56Z,2017-07-10T14:56Z,PRLA.20170710,2,PRLA.20170710.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.5,2.5,3.0m depth.,totto@neoninc.org,rhowell@battelleecology.org,,20231227T033743Z,RELEASE-2024
f89f2c42-95d7-4b5a-89d3-f093ace84c9a,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2017-09-12T13:58Z,2017-09-12T13:58Z,PRLA.20170912,3,PRLA.20170912.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,3,36,0.5,1.4,2.3,,rhowell@battelleecology.org,jeldridge@neoninc.org,,20231227T083023Z,RELEASE-2024
3b50ea50-e993-4fed-bbae-304adaa48673,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2017-09-12T13:58Z,2017-09-12T13:58Z,PRLA.20170912,3,PRLA.20170912.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,0.7,,,rhowell@battelleecology.org,jeldridge@neoninc.org,,20231227T083023Z,RELEASE-2024
30ea959a-dba5-4715-9896-7099443dd292,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2017-09-12T13:58Z,2017-09-12T13:58Z,PRLA.20170912,3,PRLA.20170912.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,rhowell@battelleecology.org,jeldridge@neoninc.org,,20231227T083023Z,RELEASE-2024
5012a535-b22d-4367-81c0-65fba7b0d9d6,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2018-05-09T17:29Z,2018-05-09T17:29Z,PRLA.20180509,1,PRLA.20180509.SCHINDLER.3,A00000016184,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,3,36,0.5,1.5,2.5,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T173205Z,RELEASE-2024
187b8567-2ced-462d-bbaf-9ca536de4474,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2018-05-09T17:29Z,2018-05-09T17:29Z,PRLA.20180509,1,PRLA.20180509.SCHINDLER.2,A00000016180,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,0.8,,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T173205Z,RELEASE-2024
642c4483-b2b2-42fb-be8a-781dbd1140a0,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2018-05-09T17:29Z,2018-05-09T17:29Z,PRLA.20180509,1,PRLA.20180509.SCHINDLER.1,A00000016185,,NEON.DOC.001194vG,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T173205Z,RELEASE-2024
530c07d7-fb40-4e60-a4ee-c3e1cdc8c35d,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2018-07-11T13:40Z,2018-07-11T13:40Z,PRLA.20180711,2,PRLA.20180711.SCHINDLER.3,A00000016188,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,3,36,0.5,1.4,2.2,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T182106Z,RELEASE-2024
fd50a762-170b-4801-b077-c31f32d92a3c,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2018-07-11T13:40Z,2018-07-11T13:40Z,PRLA.20180711,2,PRLA.20180711.SCHINDLER.1,A00000016190,,NEON.DOC.001194vG,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T182106Z,RELEASE-2024
e87d84ad-4aca-4b60-bd23-bd7031d3a5fd,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2018-07-11T13:40Z,2018-07-11T13:40Z,PRLA.20180711,2,PRLA.20180711.SCHINDLER.2,A00000016187,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T182106Z,RELEASE-2024
f96de097-dfc6-4051-afcf-4a08866237fa,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2018-09-11T13:37Z,2018-09-11T13:37Z,PRLA.20180911,3,PRLA.20180911.SCHINDLER.3,A00000016195,,NEON.DOC.001194vG,,,,Schindler-Patalas,3,3,36,0.5,1.3,2.1,"",bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T174559Z,RELEASE-2024
978d6b71-6371-4ca5-83f9-b961c30ce96e,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2018-09-11T13:37Z,2018-09-11T13:37Z,PRLA.20180911,3,PRLA.20180911.SCHINDLER.1,A00000016191,,NEON.DOC.001194vG,,,,Schindler-Patalas,1,2,24,0.5,0.5,,Inlet location recently moved,bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T174559Z,RELEASE-2024
ae7f266f-32e6-4456-9f14-aee90f159f45,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2018-09-11T13:37Z,2018-09-11T13:37Z,PRLA.20180911,3,PRLA.20180911.SCHINDLER.2,A00000016192,,NEON.DOC.001194vG,,,,Schindler-Patalas,2,2,24,0.5,0.6,,"",bwaite@battelleecology.org,jeldridge@neoninc.org,,20231228T174559Z,RELEASE-2024
1b3a0b37-d8a9-4e06-9c5c-3219043cef7d,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2019-04-24T15:17Z,2019-04-24T15:17Z,PRLA.20190424,1,PRLA.20190424.SCHINDLER.1,A00000084767,,NEON.DOC.001194vF,,,,Schindler-Patalas,1,2,24,0.5,0.8,,Windswept location,0000-0002-1892-7221,0000-0002-4670-7736,,20231227T180149Z,RELEASE-2024
fd3b9d30-ee5d-4a8c-9662-a8cdb7d87df2,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2019-04-24T15:17Z,2019-04-24T15:17Z,PRLA.20190424,1,PRLA.20190424.SCHINDLER.3,A00000084768,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,3,36,0.5,1.4,2.3,"",0000-0002-1892-7221,0000-0002-4670-7736,,20231227T180149Z,RELEASE-2024
41182c24-ea91-4bdf-be81-a229b4151433,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2019-04-24T15:17Z,2019-04-24T15:17Z,PRLA.20190424,1,PRLA.20190424.SCHINDLER.2,A00000084783,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2,24,0.5,0.7,,Wind sheltered location,0000-0002-1892-7221,0000-0002-4670-7736,,20231227T180149Z,RELEASE-2024
82291bf7-98ab-4c7d-ac15-78edfb438bc0,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2019-07-11T14:43Z,2019-07-11T14:43Z,PRLA.20190711,2,PRLA.20190711.SCHINDLER.3,A00000084776,,NEON.DOC.001194vH,,,,Schindler-Patalas,3,3,36,0.5,1.5,2.4,,0000-0001-5730-2163,0000-0002-1892-7221,,20231227T175908Z,RELEASE-2024
718ed40d-02f1-49f2-ad84-fda3d77ba760,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2019-07-11T14:43Z,2019-07-11T14:43Z,PRLA.20190711,2,PRLA.20190711.SCHINDLER.1,A00000084758,,NEON.DOC.001194vH,,,,Schindler-Patalas,1,2,24,0.5,0.7,,,0000-0001-5730-2163,0000-0002-1892-7221,,20231227T175908Z,RELEASE-2024
020a32a8-f9e0-43c7-ae3b-97ec543b1e89,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2019-07-11T14:43Z,2019-07-11T14:43Z,PRLA.20190711,2,PRLA.20190711.SCHINDLER.2,A00000084779,,NEON.DOC.001194vH,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0001-5730-2163,0000-0002-1892-7221,,20231227T175908Z,RELEASE-2024
659d8acf-8eb2-4b0f-a3db-c7cad59b7d01,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2019-09-10T13:24Z,2019-09-10T13:24Z,PRLA.20190910,3,PRLA.20190910.SCHINDLER.3,A00000084772,,NEON.DOC.001194vH,,,,Schindler-Patalas,3,3,36,0.5,1.4,2.4,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T180759Z,RELEASE-2024
1c63f6d9-4a21-4802-bed7-3ae6e211c81a,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2019-09-10T13:24Z,2019-09-10T13:24Z,PRLA.20190910,3,PRLA.20190910.SCHINDLER.1,A00000084778,,NEON.DOC.001194vH,,,,Schindler-Patalas,1,2,24,0.5,0.9,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T180759Z,RELEASE-2024
9a2a1832-b29d-4495-a517-b8c477ad5d94,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2019-09-10T13:24Z,2019-09-10T13:24Z,PRLA.20190910,3,PRLA.20190910.SCHINDLER.2,A00000084757,,NEON.DOC.001194vH,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0002-1892-7221,0000-0002-9635-4684,,20231227T180759Z,RELEASE-2024
fa25ffa0-f31c-4e71-883d-8c14dc374d1a,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2020-04-21T14:52Z,2020-04-21T14:52Z,PRLA.20200421,1,PRLA.20200421.SAMPLINGIMPRACTICAL.1,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,1,,,,,,COVID19,,0000-0002-1892-7221,,20231227T223216Z,RELEASE-2024
33a21711-f570-41f9-8bfc-c81120fa33d3,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2020-04-21T14:52Z,2020-04-21T14:52Z,PRLA.20200421,1,PRLA.20200421.SAMPLINGIMPRACTICAL.2,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,2,,,,,,COVID19,,0000-0002-1892-7221,,20231227T223216Z,RELEASE-2024
ab435998-f362-4470-ab8e-7f5d454c5aa3,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2020-04-21T14:52Z,2020-04-21T14:52Z,PRLA.20200421,1,PRLA.20200421.SAMPLINGIMPRACTICAL.3,,,NEON.DOC.001194vJ,logistical,unknown - logistical,,,3,,,,,,COVID19,,0000-0002-1892-7221,,20231227T223216Z,RELEASE-2024
ec6e92b6-1075-4479-ac50-e50c1e5888df,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2020-06-15T16:21Z,2020-06-15T16:21Z,PRLA.20200615,1,PRLA.20200615.SCHINDLER.2,A00000050134,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.9,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214624Z,RELEASE-2024
75106b6d-2afe-4dc0-a00b-5c9233e49fc6,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2020-06-15T16:21Z,2020-06-15T16:21Z,PRLA.20200615,1,PRLA.20200615.SCHINDLER.1,A00000050121,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,1.7,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214624Z,RELEASE-2024
12036500-5724-4a40-bb31-5d8810716e52,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2020-06-15T16:21Z,2020-06-15T16:21Z,PRLA.20200615,1,PRLA.20200615.SCHINDLER.3,A00000050122,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.8,3,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T214624Z,RELEASE-2024
0aded549-9c71-4560-96fe-6e4d096322b9,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2020-07-07T14:07Z,2020-07-07T14:07Z,PRLA.20200707,2,PRLA.20200707.SCHINDLER.2,A00000088085,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,1,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215230Z,RELEASE-2024
7d96b118-d740-417b-a65b-f912426d440e,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2020-07-07T14:07Z,2020-07-07T14:07Z,PRLA.20200707,2,PRLA.20200707.SCHINDLER.3,A00000084753,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.7,2.9,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215230Z,RELEASE-2024
f3fb95e8-f96c-4a13-bd9a-93ca811845b8,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2020-07-07T14:07Z,2020-07-07T14:07Z,PRLA.20200707,2,PRLA.20200707.SCHINDLER.1,A00000084756,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.6,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215230Z,RELEASE-2024
78e27b3c-7d92-4bc3-95e2-0d312f3449c9,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2020-10-01T13:57Z,2020-10-01T13:57Z,PRLA.20201001,3,PRLA.20201001.SCHINDLER.3,A00000238000,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.6,2.8,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215112Z,RELEASE-2024
ca464173-efb9-4fde-89d6-9ee57eb87bee,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2020-10-01T13:57Z,2020-10-01T13:57Z,PRLA.20201001,3,PRLA.20201001.SCHINDLER.1,A00000084773,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215112Z,RELEASE-2024
5ce54094-ce8e-4542-997c-8c3adf5e4a83,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2020-10-01T13:57Z,2020-10-01T13:57Z,PRLA.20201001,3,PRLA.20201001.SCHINDLER.2,A00000084777,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,1,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231227T215112Z,RELEASE-2024
c51dac55-f537-4841-be9d-90462e7fd807,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2021-04-20T13:56Z,2021-04-20T13:56Z,PRLA.20210420,1,PRLA.20210420.SCHINDLER.1,A00000240982,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,1,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T013442Z,RELEASE-2024
5040fe52-8965-42f2-8dc3-01d92f8a7c7e,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2021-04-20T13:56Z,2021-04-20T13:56Z,PRLA.20210420,1,PRLA.20210420.SCHINDLER.2,A00000240981,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T013442Z,RELEASE-2024
75f021c1-6bab-4e1e-8195-cb01a72be7ba,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2021-04-20T13:56Z,2021-04-20T13:56Z,PRLA.20210420,1,PRLA.20210420.SCHINDLER.3,A00000240983,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.6,2.6,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T013442Z,RELEASE-2024
812ef570-c5ba-4e94-acbc-b33c8378ddd1,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2021-07-13T13:56Z,2021-07-13T13:56Z,PRLA.20210713,2,PRLA.20210713.SCHINDLER.2,A00000240206,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T011117Z,RELEASE-2024
d08d7934-d356-4afd-975b-b83dc47be2a8,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2021-07-13T13:56Z,2021-07-13T13:56Z,PRLA.20210713,2,PRLA.20210713.SCHINDLER.3,A00000240207,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.3,2.2,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T011117Z,RELEASE-2024
0e9b83a6-8fbb-42ca-bd59-d41149c7c316,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2021-07-13T13:56Z,2021-07-13T13:56Z,PRLA.20210713,2,PRLA.20210713.SCHINDLER.1,A00000240208,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.8,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T011117Z,RELEASE-2024
0f3dcf27-7d2c-4a3c-8fde-fea0761ab321,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2021-09-14T14:05Z,2021-09-14T14:05Z,PRLA.20210914,3,PRLA.20210914.SCHINDLER.1,A00000240567,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T013113Z,RELEASE-2024
d019f613-7c25-4126-b04c-7a9bff647c81,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2021-09-14T14:05Z,2021-09-14T14:05Z,PRLA.20210914,3,PRLA.20210914.SCHINDLER.2,A00000240569,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,0.5,,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T013113Z,RELEASE-2024
80af9a5e-f3e2-444c-938b-e3d8635f0697,D09,PRLA,PRLA.AOS.buoy.c0,47.159718,-99.118723,10,10,WGS84,561,10,lake,2021-09-14T14:05Z,2021-09-14T14:05Z,PRLA.20210914,3,PRLA.20210914.SCHINDLER.3,A00000240568,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,3,36,0.5,1.2,1.9,,0000-0003-4092-4649,0000-0002-1892-7221,,20231228T013113Z,RELEASE-2024
3e73a4bf-5151-4303-a97d-f21b8ff549e1,D09,PRLA,PRLA.AOS.littoral2,47.16085,-99.120215,1.1,10,WGS84,562.3,1,lake,2022-04-27T16:03Z,2022-04-27T16:03Z,PRLA.20220427,1,PRLA.20220427.SCHINDLER.2,A00000244968,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,1.4,,,0000-0001-8766-9222,0000-0002-8352-658X,,20231229T054859Z,PROVISIONAL
abdd6dab-edf9-496d-a417-66dda65bd460,D09,PRLA,PRLA.AOS.littoral1,47.159093,-99.114228,1.1,10,WGS84,562.4,1,lake,2022-04-27T16:03Z,2022-04-27T16:03Z,PRLA.20220427,1,PRLA.20220427.SCHINDLER.1,A00000244967,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,1,2,24,0.5,1.4,,,0000-0001-8766-9222,0000-0002-8352-658X,,20231229T054859Z,PROVISIONAL
