uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooVolumePerBottle,zooSubsampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,taxonDatabaseID,taxonDatabaseName,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
4d651a3a-9c93-4154-96b9-d731db8f109f,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,POLSP20,Y,Polyarthra sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,"",N,0.08,0.15,0.1,,18,fine,410,1,7380,N,condition OK,Y,5927,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
e6a0b7eb-c64a-48fd-bafa-f4add162c94b,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,CHYSP,Y,Chydoridae sp.,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Chydoridae,,,"",N,0.3,0.3,0.3,,1,coarse,230,4,58,N,"damaged, affecting taxonomy",Y,83973,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
4c51598e-7e4e-4c42-b38b-632afc9fced3,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,KERCRA,Y,Keratella crassa,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.1,0.13,0.11,,43,fine,530,1,22790,N,condition OK,Y,5837,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
301886d4-c1ab-42e7-b76e-b6820f19d3db,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,KERTAU,Y,Keratella taurocephala,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.15,0.18,0.16,,251,fine,230,4,14433,N,condition OK,Y,58381,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
07fae67f-6308-468d-be8f-863e742cc301,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,TROPRA1,Y,Tropocyclops prasinus mexicanus,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,Cyclopidae,,,Tropocyclops prasinus mexicanus,N,0.5,0.5,0.5,,1,coarse,530,1,530,N,condition OK,Y,88745,ITIS,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
e56d8ba5-6478-4886-91fc-ccbd3e01ba21,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,KELLON,Y,Kellicottia longispina,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.15,0.15,0.15,,38,fine,530,1,20140,N,condition OK,Y,58486,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
66889039-6d92-4965-a9b6-546145123bce,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,KERSP,Y,Keratella sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.15,0.15,0.15,,1,fine,410,1,410,N,condition OK,Y,58348,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
b1f9737d-ce12-408d-b07d-5ce561b4f73e,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda - nauplii,,,"",,,"",,,"",Y,0.1,0.25,0.16,,52,coarse,530,1,27560,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
5f6a50ca-e001-49c9-b5ea-09769764b792,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,TRISP31,Y,Trichocerca sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Trichocercidae,,,"",N,0.18,0.18,0.18,0.1,3,fine,530,1,1590,N,"damaged, affecting taxonomy",Y,5974,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
8dc2d040-8a73-41c1-b5b9-7f0baa000b34,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,CHASP13,Y,Chaoborus sp.,"",,Arthropoda,Hexapoda,Insecta,,"",,,Diptera,,,Chaoboridae,,,"",N,6.83,6.83,6.83,,1,coarse,530,1,530,N,condition OK,Y,12594,ITIS,,Merritt et al 2008,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
2fde2421-df32-4f79-ad08-3b8a6b48e643,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,PLOLEN,Y,Ploesoma lenticulare,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,"",N,0.13,0.13,0.13,,2,fine,410,1,820,N,condition OK,Y,59284,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
9e0c98c3-6f10-410a-99c1-d0f65a8d6193,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,"",,,"",N,0.35,0.68,0.48,,3,coarse,230,4,173,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
0ae707df-2503-4a4c-83f5-2dc48e8ab7b2,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,MONLUN,Y,Monostyla lunaris,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Lecanidae,,,"",N,0.1,0.1,0.1,,1,fine,230,4,58,N,condition OK,Y,58753,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
c40a3e27-cba8-4494-9123-04fcf97abf6e,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,CALSP1,Y,Calanoida sp.,Calanoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,"",,,"",N,0.45,0.7,0.53,,4,coarse,530,1,2120,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
05a07ee8-e9ec-4248-8b11-6166164ff1e1,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,CRAM.20170914.SCHINDLER.1_ALONA SP.,,ALOSP2,Y,Alona sp.,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Chydoridae,,,"",N,0.28,0.28,0.28,,1,coarse,230,4,58,N,condition OK,Y,83974,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
5b08db6b-54a5-42ff-894b-69c40bff736c,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,KERTAU,Y,Keratella taurocephala,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.15,0.2,0.18,,168,fine,410,1,68880,N,condition OK,Y,58381,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
25250e65-f191-45bd-bbee-a264f40cfbe3,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,MESEDA,Y,Mesocyclops edax,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,Cyclopidae,,,"",N,0.95,0.95,0.95,,1,coarse,530,1,530,N,condition OK,Y,88692,ITIS,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
c42628a0-78f4-4383-abc7-c54879134c8c,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,CALSP1,Y,Calanoida sp.,Calanoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,"",,,"",N,0.35,0.68,0.53,,7,coarse,410,1,2870,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
c2b26a42-7dbd-4988-976a-db2c71ee5602,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,LEPMIN,Y,Leptodiaptomus minutus,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,Diaptomidae,,,"",N,0.83,0.83,0.83,,1,coarse,230,4,58,N,condition OK,Y,85841,ITIS,,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
b8b26c4b-26ce-4942-9f0e-00a8e84450e4,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,CRAM.20170914.SCHINDLER.1BDELLOIDEA,,BDESP,Y,Bdelloidea sp.,"",,Rotifera,"",Eurotatoria,,Bdelloidea,,,"",,,"",,,"",N,,,,,2,fine,230,4,115,N,other (specified in remarks),Y,58246,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,did not measure,,,20231227T040710Z,RELEASE-2024
18edfc60-3f2e-43e1-899e-36e93776c7a0,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,POLSP20,Y,Polyarthra sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,"",N,0.08,0.13,0.1,,14,fine,530,1,7420,N,condition OK,Y,5927,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
183b49af-039f-4769-a70e-1bd3fc8ab2f9,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,KELBOS,Y,Kellicottia bostoniensis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.13,0.13,0.13,,1,fine,530,1,530,N,condition OK,Y,,"",,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
3b0f2214-c25d-48b2-971c-c2aacc954c6f,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda - nauplii,,,"",,,"",,,"",Y,0.1,0.23,0.16,,109,coarse,230,4,6268,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
857814d6-daa0-4c18-a1ed-6c6750d8fd89,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,ASPSP4,Y,Asplanchna sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Asplanchnidae,,,"",N,0.28,0.28,0.28,,1,fine,530,1,530,N,"damaged, affecting taxonomy",Y,,"",,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
b6a866d6-b2bc-40dc-aa8c-131894aa5ede,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,SYNSP8,Y,Synchaeta sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,"",N,0.1,0.13,0.1,,8,fine,230,4,460,N,condition OK,Y,59255,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
e2ae2ea3-ab34-4392-801d-b0fb0494bbf5,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,MACSP4,Y,Macrothricidae sp.,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Macrothricidae,,,"",N,0.15,0.18,0.17,,3,coarse,230,4,173,N,condition OK,Y,84116,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
38a2808d-99b0-48c3-a620-016961a09e91,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,TRIMUL,Y,Trichocerca multicrinis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Trichocercidae,,,"",N,0.33,0.33,0.33,0.08,2,fine,410,1,820,N,condition OK,Y,5978,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
509a0b61-a5c2-4f4b-a8e6-371f27b7fa98,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,SYNSP8,Y,Synchaeta sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,"",N,0.15,0.15,0.15,,1,fine,410,1,410,N,condition OK,Y,59255,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
e0158ee4-f1f7-4047-9612-4113275788c0,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,COPSP,Y,Copepoda sp.,"",,Arthropoda,Crustacea,Maxillopoda,,Copepoda - nauplii,,,"",,,"",,,"",Y,0.13,0.25,0.19,,77,coarse,410,1,31570,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
ec47996c-b93f-451c-bfba-0f1c148a26a8,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,PLOLEN,Y,Ploesoma lenticulare,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,"",N,0.13,0.13,0.13,,1,fine,530,1,530,N,condition OK,Y,59284,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
05d5a5ec-5a54-4e1c-a1e6-b01e80f014f7,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,KERCRA,Y,Keratella crassa,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.15,0.15,0.15,,7,fine,230,4,403,N,condition OK,Y,5837,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
e7f02a68-7f92-45aa-970f-25496e5ec345,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,KERTAU,Y,Keratella taurocephala,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.15,0.2,0.17,,191,fine,530,1,101230,N,condition OK,Y,58381,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
148ea5e4-d7cd-446b-98da-c5ebc8ddc60f,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,KERSP,Y,Keratella sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.15,0.15,0.15,,3,fine,530,1,1590,N,condition OK,Y,58348,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
a2abdd33-0969-4cb9-add3-15d06fd9dd40,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,PLOLEN,Y,Ploesoma lenticulare,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,"",N,0.1,0.13,0.12,,21,fine,230,4,1208,N,condition OK,Y,59284,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
124da993-0d2d-47da-8f87-75d6e926b3de,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,TRISP31,Y,Trichocerca sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Trichocercidae,,,"",N,0.18,0.18,0.18,0.1,3,fine,410,1,1230,N,condition OK,Y,5974,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
58fe4a55-d97e-4889-9685-9a9d8712e309,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,"",,,"",N,0.58,0.58,0.58,,1,coarse,410,1,410,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
c8f5241d-90c1-42ec-b3b8-e27cc3ac77b0,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,CONSP8,Y,Conochiloides sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Flosculariaceae,,,Conochilidae,,,"",N,0.1,0.13,0.12,0.08,3,fine,530,1,1590,N,condition OK,Y,59412,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
17444ea1-448d-4415-9af3-5491dd6027c9,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,GASSTY,Y,Gastropus stylifer,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Gastropodidae,,,"",N,0.08,0.08,0.08,,15,fine,230,4,863,N,condition OK,Y,59177,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
9e663033-848e-4349-a27b-0bcad6fe7326,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,ACRHAR,Y,Acroperus harpae,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Chydoridae,,,"",N,0.35,0.55,0.41,,4,coarse,230,4,230,N,condition OK,Y,8423,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
a3035d49-be30-4fa4-8210-d8e0178ac0b2,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,TRIMUL,Y,Trichocerca multicrinis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Trichocercidae,,,"",N,0.28,0.3,0.29,0.08,2,fine,530,1,1060,N,condition OK,Y,5978,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
fa608991-29c4-426d-9c0e-d6387c07ab3e,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,GASSTY,Y,Gastropus stylifer,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Gastropodidae,,,"",N,0.08,0.08,0.08,,7,fine,530,1,3710,N,condition OK,Y,59177,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
be141a6b-21b4-49dd-b7ff-3cc6162ae224,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,KERCRA,Y,Keratella crassa,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Brachionidae,,,"",N,0.1,0.1,0.1,,6,fine,410,1,2460,N,condition OK,Y,5837,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
886e0e38-a18a-4d03-9b86-8ddb151956b0,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,LECSP1,Y,Lecane sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Lecanidae,,,"",N,0.1,0.1,0.1,,1,fine,230,4,58,N,condition OK,Y,58634,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
058b2396-8364-4ba1-95f9-6d63ae7483af,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,CALSP1,Y,Calanoida sp.,Calanoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Calanoida,,,"",,,"",N,0.4,0.53,0.48,,4,coarse,230,4,230,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
aa81fdcb-6f79-4e38-a090-12d990cf09d0,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,GASSTY,Y,Gastropus stylifer,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Gastropodidae,,,"",N,0.08,0.08,0.08,,8,fine,410,1,3280,N,condition OK,Y,59177,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
e532688c-9c58-49fd-a641-9da61250494c,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,TRISP31,Y,Trichocerca sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Trichocercidae,,,"",N,0.18,0.18,0.18,0.1,3,fine,230,4,173,N,"damaged, affecting taxonomy",Y,5974,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
a6964234-b2e1-4250-979c-6171a3c2b5c3,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,"",,POLSP20,Y,Polyarthra sp.,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Synchaetidae,,,"",N,0.08,0.18,0.12,,11,fine,230,4,633,N,condition OK,Y,5927,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
d1355c0d-f3d8-4eb2-910e-b1f9b21e667a,D05,CRAM,CRAM.AOS.littoral1,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.2,,"",,BOSLON,Y,Bosmina longirostris,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Bosminidae,,,"",N,0.2,0.3,0.25,,2,coarse,410,1,820,N,condition OK,Y,83938,ITIS,,Dodson et al 2010,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
94cafc9b-9241-4ecc-965a-672e7dd5f337,D05,CRAM,CRAM.AOS.buoy.c0,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.TOWNET.3,,"",,CYCSP,Y,Cyclopoida sp.,Cyclopoida - copepodites,,Arthropoda,Crustacea,Maxillopoda,,Copepoda,,,Cyclopoida,,,"",,,"",N,0.33,0.5,0.42,,5,coarse,530,1,2650,N,condition OK,Y,,"",,"Reid and Williamson, 2010",N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
b88bd6b2-6e48-4284-9c4a-15cb314d2d9e,D05,CRAM,CRAM.AOS.littoral2,2017-09-14T14:31Z,2018-03-15,CRAM.20170914.SCHINDLER.1,,CRAM.20170914.SCHINDLER.1_TRICHOCERCA MULTICRINIS,,TRIMUL,Y,Trichocerca multicrinis,"",,Rotifera,"",Eurotatoria,,Monogononta,,,Ploima,,,Trichocercidae,,,"",N,0.23,0.35,0.31,0.08,1,fine,230,4,58,N,condition OK,Y,5978,ITIS,,Stemberger 1979,N,EcoAnalysts Inc.,,K. Schnake,"",,,20231227T040710Z,RELEASE-2024
0344b62e-4cea-4c5f-b0ef-b926cd272e59,D05,CRAM,CRAM.AOS.buoy.c0,2018-05-10T16:01Z,2018-08-06,CRAM.20180510.TOWNET.1,A00000007846,,,HOLGIB,Y,Holopedium gibberum,"",,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,,,Diplostraca,,,Holopediidae,,,"",N,0.35,0.35,0.35,,2,coarse,480,1,960,N,condition OK,Y,83957,ITIS,,Dodson et al 2010,Y,EcoAnalysts Inc.,,M. Hill,"",,,20231228T172152Z,RELEASE-2024
